molecule_chembl_id,canonical_smiles,standard_value
CHEMBL2023501,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc(Nc4cccnc4)nc3n(C)c2=O)c1F,0.5
CHEMBL2023502,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc(Nc4cnn(C)c4)nc3n(C)c2=O)c1F,0.4
CHEMBL2029999,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)nn4-c4ccccc4)c3)c2cc1OC,62.0
CHEMBL2029998,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)nn4Cc4ccccc4)c3)c2cc1OC,480.0
CHEMBL2029997,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccccc4)c3)c2cc1OC,21.0
CHEMBL2029996,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)nn4C4CCCCC4)c3)c2cc1OC,1667.0
CHEMBL2029995,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)nn4CC(C)C)c3)c2cc1OC,681.0
CHEMBL2029994,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)nn4C(C)C)c3)c2cc1OC,505.0
CHEMBL2029993,COc1cc2ncnc(Sc3cccc(NC(=O)Nc4cc(C(C)(C)F)no4)c3)c2cc1OC,84.0
CHEMBL2029992,COc1cc2ncnc(Sc3cccc(NC(=O)Nc4cc(C5(C(F)(F)F)CC5)on4)c3)c2cc1OC,469.0
CHEMBL2029991,COc1cc2ncnc(Sc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC,142.0
CHEMBL2029990,COc1cc2ncnc(Sc3cccc(NC(=O)Nc4cc(C(C)(CF)CF)on4)c3)c2cc1OC,93.0
CHEMBL2029989,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C5(C(F)(F)F)CC5)on4)c3)c2cc1OC,183.0
CHEMBL2029988,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC,82.0
CHEMBL2029987,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(CF)CF)on4)c3)c2cc1OC,109.0
CHEMBL2029986,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)F)on4)c3)c2cc1OC,276.0
CHEMBL2029985,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C#N)no4)c3)c2cc1OC,332.0
CHEMBL2029984,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C5(C(F)(F)F)CCC5)no4)c3)c2cc1OC,308.0
CHEMBL2029983,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)no4)c3)c2cc1OC,174.0
CHEMBL2029982,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(CF)CF)no4)c3)c2cc1OC,339.0
CHEMBL2029981,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)F)no4)c3)c2cc1OC,155.0
CHEMBL2029980,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(F)F)no4)c3)c2cc1OC,645.0
CHEMBL2029979,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(F)(F)F)no4)c3)c2cc1OC,2229.0
CHEMBL2029978,COCC(C)(C)c1cc(NC(=O)Nc2cccc(Oc3ncnc4cc(OC)c(OC)cc34)c2)no1,324.0
CHEMBL2029977,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)CO)on4)c3)c2cc1OC,649.0
CHEMBL2029976,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(-c5ccccc5)no4)c3)c2cc1OC,15000.0
CHEMBL2029975,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C5CCCC5)no4)c3)c2cc1OC,1134.0
CHEMBL2029974,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)C)no4)c3)c2cc1OC,340.0
CHEMBL2029973,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(-c5ccccc5)on4)c3)c2cc1OC,956.0
CHEMBL2029972,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C5CCCC5)on4)c3)c2cc1OC,134.0
CHEMBL2029971,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)C)on4)c3)c2cc1OC,355.0
CHEMBL2029970,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C)on4)c3)c2cc1OC,15000.0
CHEMBL2029969,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)nn4C)c3)c2cc1OC,336.0
CHEMBL2029968,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cnn(C(C)(C)C)c4)c3)c2cc1OC,1131.0
CHEMBL2029967,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)no4)c3)c2cc1OC,101.0
CHEMBL2030224,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3ccccc3c2)c1F,464.0
CHEMBL2030225,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3occc3c2)c1F,10000.0
CHEMBL2030226,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3nccn3c2)c1F,10000.0
CHEMBL2030227,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc[nH]c3c2)c1F,407.0
CHEMBL2030228,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3ccnn3c2)c1F,247.0
CHEMBL2030229,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(C)nn3c2)c1F,131.0
CHEMBL2030230,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(CC)nn3c2)c1F,105.0
CHEMBL2030231,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(C4CC4)nn3c2)c1F,124.0
CHEMBL2030232,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(C4CCCC4)nn3c2)c1F,128.0
CHEMBL2030233,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(C(F)(F)F)nn3c2)c1F,126.0
CHEMBL2030234,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(NC)nn3c2)c1F,129.0
CHEMBL2030235,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(NC(C)C)nn3c2)c1F,190.0
CHEMBL2030236,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(N4CCCC4)nn3c2)c1F,367.0
CHEMBL2030237,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(N4CCOCC4)nn3c2)c1F,174.0
CHEMBL2030238,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(OC)nn3c2)c1F,43.0
CHEMBL2030239,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(OCC)nn3c2)c1F,83.0
CHEMBL2030240,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(OC(C)C)nn3c2)c1F,149.0
CHEMBL2030241,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(OCCOC)nn3c2)c1F,67.0
CHEMBL2030242,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(-c4ccccc4)nn3c2)c1F,7.0
CHEMBL2030243,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(-c4cccc(F)c4)nn3c2)c1F,19.0
CHEMBL2030244,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(-c4ccc(F)cc4)nn3c2)c1F,11.0
CHEMBL2030245,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(-c4cccnc4)nn3c2)c1F,13.0
CHEMBL2030246,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(-c4cnn(C)c4)nn3c2)c1F,13.0
CHEMBL2047056,CCCNS(=O)(=O)c1ccc2[nH]c3c(C(N)=O)nccc3c2c1,28510.0
CHEMBL2047057,CCN(CC)CCCNS(=O)(=O)c1ccc2[nH]c3c(C(N)=O)nccc3c2c1,2810.0
CHEMBL2047058,NC(=O)c1nccc2c1[nH]c1ccc(S(=O)(=O)NCCCO)cc12,20500.0
CHEMBL2047059,CC(O)CNS(=O)(=O)c1ccc2[nH]c3c(C(N)=O)nccc3c2c1,21990.0
CHEMBL2047060,CN(C)CCCNS(=O)(=O)c1ccc2[nH]c3c(C(N)=O)nccc3c2c1,1620.0
CHEMBL2047061,COC(CNS(=O)(=O)c1ccc2[nH]c3c(C(N)=O)nccc3c2c1)OC,91550.0
CHEMBL2047062,NC(=O)c1nccc2c1[nH]c1ccc(S(=O)(=O)NCC(O)CO)cc12,45090.0
CHEMBL2047063,NC(=O)c1nccc2c1[nH]c1ccc(S(=O)(=O)NCCO)cc12,23740.0
CHEMBL2047064,COCCCNS(=O)(=O)c1ccc2[nH]c3c(C(N)=O)nccc3c2c1,22650.0
CHEMBL2047065,NC(=O)c1nccc2c1[nH]c1ccc(S(=O)(=O)NC3CC3)cc12,9070.0
CHEMBL2047066,NC(=O)c1nccc2c1[nH]c1ccc(S(=O)(=O)Nc3ccccc3)cc12,2740.0
CHEMBL2047067,Cc1ccc(NS(=O)(=O)c2ccc3[nH]c4c(C(N)=O)nccc4c3c2)cc1,13540.0
CHEMBL2047068,NC(=O)c1nccc2c1[nH]c1ccc(S(=O)(=O)Nc3ccc(F)cc3)cc12,8890.0
CHEMBL2047069,NC(=O)c1nccc2c1[nH]c1ccc(S(=O)(=O)Nc3ccccn3)cc12,3760.0
CHEMBL2047070,NC(=O)c1nccc2c1[nH]c1ccc(S(=O)(=O)Nc3nccs3)cc12,7480.0
CHEMBL2047071,NC(=O)c1nccc2c1[nH]c1ccc(S(N)(=O)=O)cc12,2120.0
CHEMBL2047072,NS(=O)(=O)c1ccc2[nH]c3cnccc3c2c1,2490.0
CHEMBL2047073,CC(=O)NS(=O)(=O)c1ccc2[nH]c3cnccc3c2c1,59110.0
CHEMBL2047867,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2cc(N)ncn2)c1F,142.0
CHEMBL2047868,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2cc(NC)ncn2)c1F,36.0
CHEMBL2047869,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2cc(NCCO)ncn2)c1F,64.0
CHEMBL2047870,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)N(C)c2cc(N)ncn2)c1F,83.0
CHEMBL2047871,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2ncnc3[nH]ncc23)c1F,5.6
CHEMBL2047872,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2ncnc3[nH]nc(OC)c23)c1F,1.6
CHEMBL2047873,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2cccc3c(N)ncnc23)c1F,1.8
CHEMBL2046458,CCCS(=O)(=O)Nc1ccc(Cl)c(NC(=O)c2cccc3c(N)ncnc23)c1F,0.59
CHEMBL2047874,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2cccc3c(N)ncnc23)c1Cl,0.54
CHEMBL2047875,Nc1ncnc2c(C(=O)Nc3c(Cl)ccc(NS(=O)(=O)CCCF)c3F)cccc12,0.11
CHEMBL2047876,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2csc3c(N)ncnc23)c1F,3.2
CHEMBL2047877,CCCS(=O)(=O)Nc1ccc(Cl)c(NC(=O)c2csc3c(N)ncnc23)c1F,0.9
CHEMBL2047878,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2csc3c(N)ncnc23)c1Cl,1.1
CHEMBL2047879,Nc1ncnc2c(C(=O)Nc3c(Cl)ccc(NS(=O)(=O)CCCF)c3F)csc12,0.18
CHEMBL2048912,CC(C)(N)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,10000.0
CHEMBL2063750,CC(C)(C)OC(=O)Nc1cc(Oc2ccc3nc(NC(=O)C4CC4)sc3n2)ccc1F,2000.0
CHEMBL2069320,COc1ccc(C=C2C(=O)NC(=S)NC2=O)cc1OC(=O)c1ccccc1,4010.0
CHEMBL2070563,N#Cc1ccccc1-c1ccc(C=C2C(=O)NC(=S)NC2=O)o1,740.0
CHEMBL2070564,O=C1NC(=S)NC(=O)C1=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,730.0
CHEMBL2070565,O=C1NC(=S)NC(=O)C1=Cc1ccc(-c2cccc([N+](=O)[O-])c2)o1,830.0
CHEMBL2070566,O=C1NC(=S)NC(=O)C1=Cc1ccc(-c2ccccc2[N+](=O)[O-])o1,670.0
CHEMBL2070571,O=C1NC(=S)N(c2cccc(Cl)c2Cl)C(=O)/C1=C\c1ccc(-c2ccc(C(=O)O)cc2)o1,1540.0
CHEMBL2070572,Cc1c(Cl)cccc1N1C(=O)/C(=C\c2ccc(-c3ccc(C(=O)O)cc3)o2)C(=O)NC1=S,2490.0
CHEMBL2070573,O=C1NC(=S)N(c2ccc(Br)cc2)C(=O)/C1=C\c1ccc(-c2ccc(C(=O)O)cc2)o1,2230.0
CHEMBL2070574,O=C1NC(=S)N(c2ccc(Br)cc2)C(=O)/C1=C\c1ccc(-c2ccc(C(=O)O)c(Cl)c2)o1,4750.0
CHEMBL2070575,O=C1NC(=S)N(c2ccc(Br)cc2)C(=O)/C1=C\c1ccc(-c2cccc(C(=O)O)c2)o1,1800.0
CHEMBL2070576,O=C1NC(=S)N(c2ccc(Br)cc2)C(=O)/C1=C\c1ccc(-c2ccccc2C(=O)O)o1,3450.0
CHEMBL2070577,Cc1ccc(N2C(=O)/C(=C\c3ccc(-c4ccc(C(=O)O)cc4)o3)C(=O)NC2=S)cc1,1600.0
CHEMBL2070549,Cc1ccc(N2C(=O)/C(=C\c3ccc(-c4ccc(C(=O)O)c(Cl)c4)o3)C(=O)NC2=S)cc1,3240.0
CHEMBL2070548,Cc1ccc(N2C(=O)/C(=C\c3ccc(-c4cccc(C(=O)O)c4)o3)C(=O)NC2=S)cc1,4020.0
CHEMBL2070579,Cc1ccc(N2C(=O)/C(=C\c3ccc(-c4ccc(F)cc4)o3)C(=O)NC2=S)cc1,4110.0
CHEMBL2070580,COC(=O)c1ccccc1-c1ccc(/C=C2/C(=O)NC(=S)N(c3ccc(C)cc3)C2=O)o1,1650.0
CHEMBL2070581,CCOC(=O)c1ccccc1-c1ccc(/C=C2/C(=O)NC(=S)N(c3ccc(C)cc3)C2=O)o1,1020.0
CHEMBL2070582,CS(=O)(=O)N(CCC#N)Cc1ccc(/C=C2/C(=O)NC(=S)N(c3ccc(Cl)c(Cl)c3)C2=O)o1,820.0
CHEMBL2070583,Cc1ccc(N2C(=O)/C(=C\c3ccc(CN(CCC#N)S(C)(=O)=O)o3)C(=O)NC2=S)cc1Cl,310.0
CHEMBL2070584,Cc1ccc(N2C(=O)/C(=C\c3ccc(CN(CCC#N)S(C)(=O)=O)o3)C(=O)NC2=S)cc1,970.0
CHEMBL2070585,CS(=O)(=O)N(CCC#N)Cc1ccc(/C=C2/C(=O)NC(=S)N(c3ccc(Br)cc3)C2=O)o1,440.0
CHEMBL2070586,CCOc1ccc(N2C(=O)/C(=C\c3ccc(CN(CCC#N)S(C)(=O)=O)o3)C(=O)NC2=S)cc1,1140.0
CHEMBL2070587,Cc1cccc(N2C(=O)/C(=C\c3ccc(CN(CCC#N)S(C)(=O)=O)o3)C(=O)NC2=S)c1,500.0
CHEMBL2070588,COc1cccc(N2C(=O)/C(=C\c3ccc(CN(CCC#N)S(C)(=O)=O)o3)C(=O)NC2=S)c1,1840.0
CHEMBL581146,Oc1c(C(Nc2ccccn2)c2ccco2)cc(Cl)c2cccnc12,400.0
CHEMBL2087791,Oc1c(C(Nc2cccnc2)c2ccsc2)ccc2cccnc12,800.0
CHEMBL2087790,COc1ccc(C(c2ccc3cccnc3c2O)N2CCOCC2)cc1,900.0
CHEMBL2087789,Cc1cc(C)c2c(=O)n(C(=O)c3cccs3)sc2n1,600.0
CHEMBL2087788,O=C(/C=C/S(=O)(=O)c1ccc(Cl)cc1)c1ccc(F)cc1,300.0
CHEMBL2087787,COc1cc(C(Nc2ccccn2)c2cc(Cl)c3cccnc3c2O)cc(Br)c1O,700.0
CHEMBL2030272,O=S(=O)(Nc1cc(Sc2ncn[nH]2)c(O)c2ccccc12)c1cccs1,100.0
CHEMBL2087792,O=C1C(Sc2ncn[nH]2)=C/C(=N\S(=O)(=O)c2cccs2)c2ccccc21,190.0
CHEMBL1342041,O=S(=O)(Nc1ccc(O)c2ccccc12)c1cccs1,6100.0
CHEMBL2030468,O=S(=O)(Nc1cc(Cl)c(O)c2ccccc12)c1cccs1,380.0
CHEMBL2030469,O=S(=O)(Nc1cc(Br)c(O)c2ccccc12)c1cccs1,320.0
CHEMBL2087793,O=S(=O)(Nc1cc(Sc2ncc[nH]2)c(O)c2ccccc12)c1cccs1,120.0
CHEMBL2088018,O=S(=O)(Nc1cc(Sc2ccccn2)c(O)c2ccccc12)c1cccs1,190.0
CHEMBL2030271,Cn1nnnc1Sc1cc(NS(=O)(=O)c2cccs2)c2ccccc2c1O,250.0
CHEMBL2088019,O=S(=O)(Nc1cc(Sc2ccccc2)c(O)c2ccccc12)c1cccs1,280.0
CHEMBL2088020,O=S(=O)(Nc1cc(Sc2cnn[nH]2)c(O)c2ccccc12)c1cccs1,720.0
CHEMBL2088021,CC(=O)N1CCc2cc(S(=O)(=O)Nc3cc(Sc4ncn[nH]4)c(O)c4ccccc34)ccc21,140.0
CHEMBL2088022,O=S(=O)(Nc1cc(Sc2ncn[nH]2)c(O)c2ccccc12)c1ccc(C(F)(F)F)cc1,210.0
CHEMBL2088023,CCCCCCCCCCS(=O)(=O)Nc1cc(Sc2ncn[nH]2)c(O)c2ccccc12,1600.0
CHEMBL2088024,CCCCCCCCS(=O)(=O)Nc1cc(Sc2ncn[nH]2)c(O)c2ccccc12,720.0
CHEMBL2088025,O=S(=O)(Nc1cc(Sc2ncn[nH]2)c(O)c2ccccc12)c1c(F)ccc(N(Cc2ccccc2)Cc2ccccc2)c1F,3600.0
CHEMBL2088026,O=S(=O)(Nc1cc(Sc2ncn[nH]2)c(O)c2ccccc12)c1c(F)c(F)c(F)c(F)c1F,520.0
CHEMBL2088027,O=C1CCC(=O)N1c1ccc(F)c(S(=O)(=O)Nc2cc(Sc3ncn[nH]3)c(O)c3ccccc23)c1F,670.0
CHEMBL2030274,O=S(=O)(Nc1cc(Sc2ncn[nH]2)c(O)c2ccccc12)c1ccc(-c2ccccc2)cc1,80.0
CHEMBL2030281,O=S(=O)(Nc1cc(Sc2ncn[nH]2)c(O)c2ccccc12)c1ccc2ccccc2c1,150.0
CHEMBL2088028,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(Sc3ncn[nH]3)c(O)c3ccccc23)cc1,140.0
CHEMBL2148053,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O.Cc1ccc(S(=O)(=O)O)cc1,10000.0
CHEMBL2153509,COc1n[nH]c2ncc(NC(=O)c3c(F)ccc(NC(=O)c4ccccc4)c3F)cc12,39.0
CHEMBL2153510,COc1n[nH]c2ncc(NC(=O)c3c(F)ccc(NC(=O)c4cccc(C(C)(C)C#N)c4)c3F)cc12,2.3
CHEMBL2153511,CC(C)(C#N)c1cccc(C(=O)Nc2ccc(F)c(C(=O)Nc3cnc4[nH]ccc4c3)c2F)c1,6.8
CHEMBL2151064,CC(C)(C#N)c1cccc(C(=O)Nc2ccc(F)c(C(=O)Nc3cnc4[nH]ncc4c3)c2F)c1,3.5
CHEMBL2153512,CC(C)(C#N)c1cccc(C(=O)Nc2ccc(F)c(C(=O)Nc3cnc4[nH]nc(C5CC5)c4c3)c2F)c1,3.0
CHEMBL2153513,COc1n[nH]c2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(C)(C)C#N)c4)ccc3F)cc12,1.0
CHEMBL2153514,COc1n[nH]c2ncc(NC(=O)c3cccc(NC(=O)c4cccc(C(C)(C)C#N)c4)c3)cc12,0.9
CHEMBL2153633,COc1n[nH]c2ncc(NC(=O)c3cccc(NC(=O)c4cccc(C(C)(C)C#N)c4)c3F)cc12,5.1
CHEMBL2153634,COc1n[nH]c2ncc(NC(=O)c3cc(NC(=O)c4ccc(Cl)c(C(F)(F)F)c4)ccc3F)cc12,1.3
CHEMBL2153635,COc1n[nH]c2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(C)(C)C#N)c4)ccc3Cl)cc12,1.2
CHEMBL2153636,COc1n[nH]c2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(C)(C)C#N)c4)ccc3C)cc12,1.9
CHEMBL2153637,COc1n[nH]c2ncc(NC(=O)c3cccc(C(=O)Nc4ccccc4)c3)cc12,80.0
CHEMBL2153638,COc1n[nH]c2ncc(NC(=O)c3cc(C(=O)Nc4cccc(C(F)(F)F)c4)ccc3C)cc12,6.6
CHEMBL2153639,O=C(Nc1ccccc1)Nc1cccc(C(=O)Nc2cnc3[nH]ncc3c2)c1,0.7
CHEMBL2159053,COc1ccc(C2=NN(C(=O)c3ccc(Cl)cc3O)C(c3ccc(Cl)cc3)C2)cc1,810.0
CHEMBL2165052,Cc1nc(N)nc(-c2cccnc2Nc2cccc(O)c2)n1,1000.0
CHEMBL2165053,Cc1nc(N)nc(-c2cccnc2Nc2cccc3[nH]ncc23)n1,1000.0
CHEMBL2165268,Cc1nc(N)nc(-c2cccnc2Nc2cccc3[nH]ccc23)n1,1000.0
CHEMBL2165269,COc1ccc(Nc2ncccc2-c2nc(C)nc(N)n2)cn1,1000.0
CHEMBL2165270,Cc1nc(N)cc(-c2cccnc2Nc2cccc(O)c2)n1,1000.0
CHEMBL2165271,Cc1nc(N)cc(-c2cccnc2Nc2cccc3[nH]ncc23)n1,1000.0
CHEMBL2165035,Cc1nc(N)c(F)c(-c2cccnc2Nc2cccc3[nH]ncc23)n1,1000.0
CHEMBL2165036,Nc1cc(-c2cccnc2Nc2cccc3[nH]ncc23)nc(C(F)(F)F)n1,1000.0
CHEMBL2165037,Cc1nc(-c2cccnc2Nc2cccc3n[nH]cc23)c2[nH]cnc2n1,1000.0
CHEMBL2165039,COc1ccc(Nc2ncccc2-c2nc(C)nc3nc[nH]c23)cn1,1000.0
CHEMBL2165042,Cc1nc(-c2cccnc2Nc2cccc3n[nH]cc23)c2c[nH]nc2n1,1000.0
CHEMBL2165043,Cc1cc(-c2cccnc2Oc2cccc3[nH]ccc23)nc(N)n1,1000.0
CHEMBL2165044,COc1ccc(N(C)c2ncccc2-c2nc(C)nc(N)n2)cn1,1000.0
CHEMBL2165045,Cc1cc(-c2cccnc2Nc2cccc(O)c2)nc(N)n1,1000.0
CHEMBL2165046,COc1ccc(Nc2ccccc2-c2nc(C)nc(N)n2)cn1,1000.0
CHEMBL2165049,COc1ccc(Nc2ncncc2-c2nc(C)nc(N)n2)cn1,1000.0
CHEMBL2165050,COc1ccc(Nc2nccnc2-c2nc(C)nc(N)n2)cn1,1000.0
CHEMBL2165051,Cc1ncnc(-n2c(Nc3cccc(O)c3)nc3ccccc32)n1,1000.0
CHEMBL2165021,COc1ccc(Nc2nccnc2-c2cc(N)nc(C)n2)cn1,1000.0
CHEMBL1762782,Cc1nc(NCC#N)nc(-n2c(Nc3cccc(O)c3)nc3ccccc32)n1,1200.0
CHEMBL1615182,N#CCNc1ncnc(-n2c(Nc3cccc(O)c3)nc3ccccc32)n1,3.0
CHEMBL1197798,Cc1ccc2c(Nc3ccc(Cl)cc3)nccc2c1Nc1ncccc1-c1ncnc2[nH]cnc12,2.0
CHEMBL477989,CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)[nH]2)cc1,290.0
CHEMBL2204532,CN(c1ccc(F)c(NC(=O)c2cccc(OC(C)(C)C#N)c2Cl)c1)c1ccc2nc(NC(=O)C3CC3)sc2n1,69.0
CHEMBL2204533,CC(C)(C#N)Oc1cccc(C(=O)Nc2cc(Nc3ccc4nc(NC(=O)C5CC5)sc4n3)ccc2F)c1Cl,87.0
CHEMBL2204531,CC(=O)Nc1nc2ccc(N(C)c3ccc(F)c(NC(=O)c4cccc(OC(C)(C)C#N)c4Cl)c3)nc2s1,22.0
CHEMBL2204530,CC(=O)Nc1nc2ccc(N(C)c3ccc(F)c(NC(=O)c4cccc(OC(C)(C)C#N)c4)c3)nc2s1,30.0
CHEMBL2204529,CC(=O)Nc1nc2cnc(Nc3cc(NC(=O)c4cccc(C5(C#N)CC5)c4Cl)ccc3C)nc2s1,120.0
CHEMBL2204528,CC(=O)Nc1nc2cnc(Nc3cc(NC(=O)c4cccc(OC(C)(C)C#N)c4)ccc3C)nc2s1,88.0
CHEMBL2204527,CC(=O)Nc1nc2cnc(Nc3cc(NC(=O)c4cccc(CC(C)(C)C#N)c4)ccc3C)nc2s1,150.0
CHEMBL2204526,CC(=O)Nc1nc2cnc(Nc3cc(NC(=O)c4cccc(CCC#N)c4)ccc3C)nc2s1,500.0
CHEMBL2205766,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1,10000.0
CHEMBL2206666,O=C(Nc1cccc(Oc2ccc3nccn3n2)c1)c1cccc(C(F)(F)F)c1,290.0
CHEMBL2205637,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1.Cl,10000.0
CHEMBL2207688,COc1cc(-c2nn(C(C)C)cc2-c2ccnc(NC[C@H](C)O)n2)cnc1N,6.5
CHEMBL2315062,Nc1ncc(-c2cccnc2)c2scc(-c3cccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3)c12,16.6
CHEMBL2315061,Nc1ncc(-c2cccnc2)c2scc(-c3cccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)c3)c12,21.4
CHEMBL2315060,Nc1ncc(-c2cccnc2)c2scc(-c3cccc(NC(=O)Nc4ccc(C(F)(F)F)cc4)c3)c12,25.1
CHEMBL2315079,Nc1ncc(-c2cccnc2)c2scc(-c3cccc(NC(=O)Nc4ccc(OCc5ccccc5)cc4)c3)c12,933.0
CHEMBL2315078,Nc1ncc(-c2cccnc2)c2scc(-c3cccc(NC(=O)Nc4c(F)cccc4F)c3)c12,19.5
CHEMBL2315077,COc1cccc(NC(=O)Nc2cccc(-c3csc4c(-c5cccnc5)cnc(N)c34)c2)c1,9.6
CHEMBL2315076,Nc1ncc(-c2cccnc2)c2scc(-c3cccc(NC(=O)Nc4ccccc4)c3)c12,13.8
CHEMBL2315075,Nc1ncc(-c2cccnc2)c2scc(-c3cccc(NC(=O)NCc4ccccc4)c3)c12,20.9
CHEMBL2315074,Nc1ncc(-c2cccnc2)c2scc(-c3cccc(NC(=O)NC4CCCCC4)c3)c12,30.9
CHEMBL2315073,Cc1noc(C)c1NC(=O)Nc1cccc(-c2csc3c(-c4cccnc4)cnc(N)c23)c1,692.0
CHEMBL2315072,CC(C)(C)NC(=O)Nc1cccc(-c2csc3c(-c4cccnc4)cnc(N)c23)c1,7940.0
CHEMBL2315071,Nc1ncc(-c2cccnc2)c2scc(-c3cccc(NC(=O)Cc4cccs4)c3)c12,45.0
